iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0080006,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,fluid dynamic quality,Strömungsqualität,,Fluid dynamic quality characterizes a material entity's behavior or state in relation to fluidic interaction,Die dynamische Fluidqualität charakterisiert das Verhalten oder den Zustand einer materiellen Einheit in Bezug auf die Fluidinteraktion,,,,,,
https://w3id.org/pmd/co/PMD_0080007,src/ontology/components/pmdco-qualities.owl,,DEPRECATED radiologic quality,DEPRECATED radiologische Qualität,,DEPRECATED Radiologic quality pertains to properties or characteristics related to an entity's interaction with radiant energy,DEPRECATED Radiologische Qualität bezieht sich auf die Eigenschaften oder Merkmale im Zusammenhang mit der Wechselwirkung einer Entität mit Strahlungsenergie,,,,,,
https://w3id.org/pmd/co/PMD_0080008,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,olfactoric quality,olfaktorische Qualität,,Olfactoric quantity relates to a material entity's qualitative characteristics as perceived by the scent system,"Die olfaktorische Menge bezieht sich auf die qualitativen Eigenschaften einer materiellen Einheit, wie sie vom Duftsystem wahrgenommen werden",,,,,,
https://w3id.org/pmd/co/PMD_0080009,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020131,volumetric density,volumetrische Dichte,,"scalar quantity representing the amount of a physical property (such as mass, charge, or number of particles) per unit volume of a substance or region of space","Skalare Größe, die den Betrag einer physikalischen Eigenschaft (wie Masse, Ladung oder Anzahl der Teilchen) pro Volumeneinheit einer Substanz oder eines Raumbereichs darstellt",,,,,,
https://w3id.org/pmd/co/PMD_0080010,src/ontology/components/pmdco-qualities.owl,,DEPRECATED spatial relational quality,DEPRECATED räumliche Relationsqualität,,"DEPRECATED Spatial relational quality is a quality that inheres in a material entity by virtue of its spatial relationship to one or more other entities, such as position, orientation, or distance","DEPRECATED Räumliche Beziehungsqualität ist eine Qualität, die einer materiellen Entität aufgrund ihrer räumlichen Beziehung zu einer oder mehreren anderen Entitäten, wie z. B. Position, Ausrichtung oder Entfernung, innewohnt",,,,,,
https://w3id.org/pmd/co/PMD_0080011,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,speed,Geschwindigkeit,,"process attribute that describes the distance an object moves in a given amount of time, always positive","Geschwindigkeit beschreibt die Entfernung, die ein Objekt in einer bestimmten Zeit zurücklegt, immer positiv",,,,,,
https://w3id.org/pmd/co/PMD_0080012,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,electric current,elektrischer Strom,,process attribute that represents the flow of electric charge per unit time,Elektrischer Strom ist der Fluss elektrischer Ladung pro Zeiteinheit,,,,,,
https://w3id.org/pmd/co/PMD_0080013,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,force rate,Kraftrate,,"In physics, yank is sometimes used to denote the derivative of force with respect to time or mass multiplied by jerk. In relativistic physics, it is expressed as the second derivative of momentum with respect to time, because the mass is velocity-dependent. Though not universally accepted as an official term for this quantity, the term ""yank"" is commonly used among physics enthusiasts","In der Physik wird der Begriff ""Ruck"" manchmal verwendet, um die Ableitung der Kraft in Bezug auf die Zeit oder die mit dem Ruck multiplizierte Masse zu bezeichnen. In der relativistischen Physik wird dieser Begriff als die zweite Ableitung des Impulses in Bezug auf die Zeit ausgedrückt, da die Masse geschwindigkeitsabhängig ist. Obwohl nicht allgemein als offizieller Begriff für diese Größe anerkannt, wird der Begriff ""Ruck"" häufig von Physikbegeisterten verwendet",,,,,,
https://w3id.org/pmd/co/PMD_0080014,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,mass flow rate,Massendurchsatz,,"process attribute that quantifies the mass passing per unit time, commonly measured in kilograms per second or pounds per second",Der Massendurchfluss quantifiziert die pro Zeiteinheit fließende Masse und wird üblicherweise in Kilogramm pro Sekunde oder Pfund pro Sekunde gemessen,,,,,,
https://w3id.org/pmd/co/PMD_0080015,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,mechanical impulse,mechanischer Impuls,,process attribute that signifies the change in momentum of an object when subjected to a force over time,"Unter mechanischem Impuls versteht man die Änderung des Impulses eines Objekts, wenn es im Laufe der Zeit einer Kraft ausgesetzt wird",,,,,,
https://w3id.org/pmd/co/PMD_0080016,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,radiant energy flux,Strahlungsfluss,,"process attribute that represents the radiant energy emitted, reflected, transmitted, or received per unit time","Strahlungsfluss beschreibt die Strahlungsenergie, die pro Zeiteinheit emittiert, reflektiert, übertragen oder empfangen wird",,,,,,
https://w3id.org/pmd/co/PMD_0080017,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,temperature profile,Temperaturprofil,,process attribute that describes changes in the temperature of a material entity or space over time,Temperatur Profil beschreibt Änderungen der Temperatur eines materiellen Wesens oder Raums über die Zeit,,,,,,
https://w3id.org/pmd/co/PMD_0080019,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0050156,area,Fläche,,Area signifies a 2-D extent quality inhering by virtue of the bearer's two-dimensional extent,"Fläche bedeutet eine zweidimensionale Ausdehnungsqualität, die aufgrund der zweidimensionalen Ausdehnung des Trägers inhärent ist",,,,,,
https://w3id.org/pmd/co/PMD_0080021,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000506 | [complex],sound reflection coefficient,Schallreflexionsgrad,,Sound reflection coefficient quantifies the proportion of sound energy reflected by a surface,"Schallreflexionsgrad quantifiziert den Anteil der Schallenergie, die von einer Oberfläche reflektiert wird",,,,,,
https://w3id.org/pmd/co/PMD_0080022,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,electric charge,elektrische Ladung,,Electric charge refers to the physical property of matter causing it to experience a force when placed in an electromagnetic field,"Elektrische Ladung bezieht sich auf die physikalische Eigenschaft von Materie, die dazu führt, dass sie eine Kraft erfährt, wenn sie in ein elektromagnetisches Feld gebracht wird",,,,,,
https://w3id.org/pmd/co/PMD_0080023,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,electric field strength,elektrische Feldstärke,,"Electric field strength, or intensity, refers to the magnitude and direction of the electric field at a point, crucial for determining effects on electric charges near that point",Die Stärke oder Intensität des elektrischen Feldes bezieht sich auf die Stärke und Richtung des elektrischen Feldes an einem Punkt und ist entscheidend für die Bestimmung der Auswirkungen auf elektrische Ladungen in der Nähe dieses Punktes,,,,,,
https://w3id.org/pmd/co/PMD_0080024,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,dielectric strength,Durchschlagsfestigkeit,,Dielectric strength is an electrical quality of an insulating material that specifies the maximum electric field intensity the material can sustain without undergoing electrical breakdown,"Durchschlagsfestigkeit ist eine elektrische Qualität eines Isoliermaterials, die die maximale elektrische Feldstärke angibt, die das Material aushalten kann, ohne einen elektrischen Durchschlag zu erleiden",,,,,,
https://w3id.org/pmd/co/PMD_0080025,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,magnetic flux,magnetischer Fluss,,magnetic quality that represents the total number of magnetic field lines passing through a given area,"Magnetischer Fluss ist die Gesamtanzahl der Magnetfeldlinien, die durch eine bestimmte Fläche verlaufen",,,,,,
https://w3id.org/pmd/co/PMD_0080026,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,magnetic permeability,magnetische Permeabilität,,"Magnetic permeability is a magnetic quality of a material that quantifies its ability to support the formation of a magnetic field within itself, expressed as the ratio of magnetic flux density to the applied magnetic field intensity","Magnetische Permeabilität ist eine magnetische Qualität eines Materials, die seine Fähigkeit quantifiziert, ein Magnetfeld in seinem Inneren zu unterstützen, ausgedrückt als Verhältnis der magnetischen Flussdichte zur aufgebrachten magnetischen Feldstärke",,,,,,
https://w3id.org/pmd/co/PMD_0080027,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020275,coercivity,Koerzitivfeldstärke,,Coercivity is a magnetic quality of a ferromagnetic material that specifies the magnitude of the applied magnetic field required to reduce its magnetization to zero after it has been fully magnetised,"Koerzitivfeldstärke ist eine magnetische Qualität eines ferromagnetischen Materials, die die Stärke des aufzubringenden Magnetfelds angibt, das erforderlich ist, um seine Magnetisierung nach vollständiger Magnetisierung auf null zu reduzieren",,,,,,
https://w3id.org/pmd/co/PMD_0080029,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,strain,Dehnung,,"Strain is defined as relative deformation, compared to a reference position configuration","Dehnung ist als relative Verformung definiert, verglichen mit einer Referenzpositionskonfiguration",,,,,,
https://w3id.org/pmd/co/PMD_0080030,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,engineering strain,technische Dehnung,,"Engineering strain, or Cauchy strain, expresses total deformation relative to the initial dimension of the material under load, reflecting elongation in axial loading",Die technische Dehnung oder Cauchy-Dehnung drückt die Gesamtverformung relativ zur ursprünglichen Abmessung des Materials unter Last aus und spiegelt die Dehnung bei axialer Belastung wider,,,,,,
https://w3id.org/pmd/co/PMD_0080031,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,creep strain,Kriechverformung,,Creep strain occurs when a material is subjected to constant stress over a long period of time,"Eine Kriechverformung tritt auf, wenn ein Material einer konstanten Belastung über einen langen Zeitraum ausgesetzt ist",,,,,,
https://w3id.org/pmd/co/PMD_0080032,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080029,true strain,wahre Dehnung,,"True strain, or logarithmic strain, integrates incrementally over deformation; related to engineering strain as ε=ln(1+e)","Wahre Dehnung, auch als logarithmische Dehnung bekannt, integriert sich schrittweise über die Verformung; in Beziehung zum technischen Dehnungsmaß als ε=ln(1+e)",,,,,,
https://w3id.org/pmd/co/PMD_0080033,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,strain at break,Bruchdehnung,,"Strain at break is the strain of a specimen at the moment of fracture, determined under tensile load according to applicable test standards","Bruchdehnung ist die Dehnung einer Probe im Moment des Bruchs, bestimmt unter Zugbelastung gemäß anwendbaren Prüfnormen",,,,,,
https://w3id.org/pmd/co/PMD_0080034,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,elastic strain,elastische Deformation,,Elastic strain is a strain quality of a material entity characterized by reversible deformation that disappears upon removal of the applied load,"Bei der elastischen Dehnung handelt es sich um eine Dehnungsqualität eines Materialgebildes, die durch eine reversible Verformung gekennzeichnet ist, die bei Wegnahme der aufgebrachten Last verschwindet",,,,,,
https://w3id.org/pmd/co/PMD_0080035,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,plastic strain,plastische Deformation,,Plastic strain describes permanent deformation occurring when a material is subjected to stress beyond its elastic limit,"Plastische Deformation beschreibt die dauerhafte Verformung, die auftritt, wenn ein Material einer Belastung ausgesetzt wird, die über seine elastische Grenze hinausgeht",,,,,,
https://w3id.org/pmd/co/PMD_0080036,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,luminous intensity,Lichtstärke in cd gemessen,,"Luminous intensity quantifies the visible light emitted per unit solid angle in a particular direction from a source, measured in candela (cd)","Lichtstärke ist die Menge des sichtbaren Lichts, das pro Einheitswinkel in eine bestimmte Richtung von einer Quelle abgestrahlt wird, gemessen in Candela (cd)",,,,,,
https://w3id.org/pmd/co/PMD_0080037,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,exposure,Belichtungszeit,,"Exposure in photography refers to the amount of light per unit area reaching film or sensor, determined by shutter speed, lens F-number, and scene luminance","Unter Belichtung versteht man in der Fotografie die Lichtmenge pro Flächeneinheit, die den Film oder Sensor erreicht, bestimmt durch Verschlusszeit, Blendenzahl des Objektivs und Helligkeit der Szene",,,,,,
https://w3id.org/pmd/co/PMD_0080038,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000967,Curie temperature,Curie-Temperatur,,Curie temperature is a thermodynamic quality of a ferromagnetic material that specifies the temperature above which it loses its permanent magnetic ordering and becomes paramagnetic,"Curie-Temperatur ist eine thermodynamische Qualität eines ferromagnetischen Materials, die die Temperatur angibt, oberhalb derer das Material seine permanente magnetische Ordnung verliert und paramagnetisch wird",,,,,,
https://w3id.org/pmd/co/PMD_0080039,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,specific heat capacity,spezifische Wärmekapazität,,"Specific heat capacity is the heat capacity of a sample divided by its mass, representing the heat required to raise temperature by one unit","Spezifische Wärmekapazität ist die Wärmekapazität einer Probe geteilt durch ihre Masse und repräsentiert die erforderliche Wärme, um die Temperatur um eine Einheit zu erhöhen",,,,,,
https://w3id.org/pmd/co/PMD_0080040,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020164,eutectic point,eutektischer Punkt,,Eutectic point is a thermodynamic quality of a multi-component material system that specifies the composition and temperature at which all components simultaneously solidify from a liquid mixture at the lowest possible melting temperature,"Eutektischer Punkt ist eine thermodynamische Qualität eines Mehrkomponentenmaterialsystems, die die Zusammensetzung und Temperatur angibt, bei der alle Komponenten gleichzeitig aus einer flüssigen Mischung bei der niedrigstmöglichen Schmelztemperatur erstarren",,,,,,
https://w3id.org/pmd/co/PMD_0080041,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,critical pressure,kritischer Druck,,Critical pressure is a thermodynamic quality of a pure substance that specifies the minimum pressure required to liquefy the substance at its critical temperature,"Kritischer Druck ist eine thermodynamische Qualität einer reinen Substanz, die den Mindestdruck angibt, der erforderlich ist, um die Substanz bei ihrer kritischen Temperatur zu verflüssigen",,,,,,
https://w3id.org/pmd/co/PMD_0080042,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000967,critical temperature,kritische Temperatur,,Critical temperature is a thermodynamic quality of a pure substance that specifies the temperature above which the substance cannot exist as a liquid regardless of applied pressure,"Kritische Temperatur ist eine thermodynamische Qualität einer reinen Substanz, die die Temperatur angibt, oberhalb derer die Substanz unabhängig vom aufgebrachten Druck nicht als Flüssigkeit existieren kann",,,,,,
https://w3id.org/pmd/co/PMD_0080044,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000967,aging temperature,Alterungstemperatur,,Aging temperature refers to variable temperature during an aging process depending on the desired deposition formations,Unter Alterungstemperatur versteht man die variable Temperatur während eines Alterungsprozesses in Abhängigkeit von der gewünschten Ablagerungsbildung,,,,,,
https://w3id.org/pmd/co/PMD_0080045,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000967,environmental temperature,Umgebungstemperatur,,"Environmental temperature describes the observed temperature surrounding a tangible object, including room temperature and temperatures measured in test chambers","Umgebungstemperatur ist die Eigenschaft, die die beobachtete Temperatur in der Umgebung eines betrachteten materiellen Objekts beschreibt. Dazu gehören Raumtemperatur und die in Prüfkammern gemessenen Temperaturen",,,,,,
https://w3id.org/pmd/co/PMD_0080046,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,vapor pressure,Dampfdruck,,Vapor pressure is a thermodynamic quality of a substance that specifies the pressure exerted by its vapor when in thermodynamic equilibrium with its condensed phase at a given temperature,"Dampfdruck ist eine thermodynamische Qualität eines Stoffes, die den Druck angibt, den sein Dampf ausübt, wenn er sich bei einer gegebenen Temperatur im thermodynamischen Gleichgewicht mit seiner kondensierten Phase befindet",,,,,,
https://w3id.org/pmd/co/PMD_0080047,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,flash point,Flammpunkt,,Flash point is a thermodynamic quality of a volatile material that specifies the lowest temperature at which its vapour forms an ignitable mixture with air near the surface of the material,"Flammpunkt ist eine thermodynamische Qualität eines flüchtigen Materials, die die niedrigste Temperatur angibt, bei der sein Dampf an der Materialoberfläche ein zündfähiges Gemisch mit Luft bildet",,,,,,
https://w3id.org/pmd/co/PMD_0080048,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000967,ductile-brittle transition temperature,Duktil-Spröd-Übergangstemperatur,,Ductile-brittle transition temperature is a thermodynamic quality of a material that specifies the temperature below which the material exhibits brittle fracture behaviour rather than ductile deformation under impact loading,"Duktil-Spröd-Übergangstemperatur ist eine thermodynamische Qualität eines Materials, die die Temperatur angibt, unterhalb derer das Material unter Schlagbelastung ein sprödes Bruchverhalten anstelle einer duktilen Verformung zeigt",,,,,,
https://w3id.org/pmd/co/PMD_0080049,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080048,glass transition temperature,Glasübergangstemperatur,,"Glass transition temperature is a ductile-brittle transition temperature of an amorphous or semi-crystalline material that specifies the temperature at which the material transitions from a hard, glassy state to a soft, rubbery state upon heating","Glasübergangstemperatur ist eine Duktil-Spröd-Übergangstemperatur eines amorphen oder teilkristallinen Materials, die die Temperatur beschreibt, bei der das Material beim Erwärmen von einem harten, glasartigen in einen weichen, gummiartigen Zustand übergeht",,,,,,
https://w3id.org/pmd/co/PMD_0080050,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020269,entropy,Entropie,,"Entropy measures the thermal energy per unit temperature unavailable for work in a system, indicating molecular disorder or randomness","Die Entropie misst die Wärmeenergie pro Temperatureinheit, die für die Arbeit in einem System nicht zur Verfügung steht und auf molekulare Unordnung oder Zufälligkeit hinweist",,,,,,
https://w3id.org/pmd/co/PMD_0080051,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020142,surface energy,Oberflächenenergie,,"Surface energy is an energy quality of a material that quantifies the excess energy at its surface relative to the bulk, arising from unsatisfied molecular bonds at the interface","Oberflächenenergie ist eine Energiequalität eines Materials, die die überschüssige Energie an seiner Oberfläche im Vergleich zum Volumen quantifiziert, die durch nicht abgesättigte molekulare Bindungen an der Grenzfläche entsteht",,,,,,
https://w3id.org/pmd/co/PMD_0080052,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020269,enthalpy,Enthalpie,,"Enthalpy, denoted as H, represents the sum of internal energy and the product of pressure and volume in a thermodynamic system, crucial for energy calculations",Die als H bezeichnete Enthalpie stellt die Summe der inneren Energie und das Produkt aus Druck und Volumen in einem thermodynamischen System dar und ist für Energieberechnungen von entscheidender Bedeutung,,,,,,
https://w3id.org/pmd/co/PMD_0080053,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080052,heat of fusion,Schmelzenthalpie,,Heat of fusion is an enthalpy quality of a substance that specifies the amount of thermal energy required to convert a unit mass from solid to liquid phase at constant temperature and pressure,"Schmelzenthalpie ist eine Enthalpiequalität eines Stoffes, die die thermische Energie angibt, die benötigt wird, um eine Masseneinheit bei konstanter Temperatur und konstantem Druck von der festen in die flüssige Phase umzuwandeln",,,,,,
https://w3id.org/pmd/co/PMD_0080054,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080052,heat of vaporization,Verdampfungsenthalpie,,Heat of vaporization is an enthalpy quality of a substance that specifies the amount of thermal energy required to convert a unit mass from liquid to vapour phase at constant temperature and pressure,"Verdampfungsenthalpie ist eine Enthalpiequalität eines Stoffes, die die thermische Energie angibt, die benötigt wird, um eine Masseneinheit bei konstanter Temperatur und konstantem Druck von der flüssigen in die gasförmige Phase umzuwandeln",,,,,,
https://w3id.org/pmd/co/PMD_0080055,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,auto-ignition temperature,Selbstzündungstemperatur,,Auto-ignition temperature is a thermodynamic quality of a substance that specifies the lowest temperature at which it spontaneously ignites in a normal atmosphere without an external ignition source,"Selbstzündungstemperatur ist eine thermodynamische Qualität eines Stoffes, die die niedrigste Temperatur angibt, bei der er sich in normaler Atmosphäre ohne externe Zündquelle selbst entzündet",,,,,,
https://w3id.org/pmd/co/PMD_0080056,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,Reynolds number,Reynolds-Zahl,,"Reynolds number is a dimensionless quantity predicting fluid flow patterns, measuring the ratio between inertial and viscous forces","Reynolds-Zahl ist eine dimensionslose Größe zur Vorhersage von Strömungsmustern in Flüssigkeiten, die das Verhältnis zwischen Trägheits- und Viskosekräften misst",,,,,,
https://w3id.org/pmd/co/PMD_0080057,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080008,odor,Geruch,,Odor is a morphologic quality inhering in a bearer whose molecules are dispersed and perceived by an odorant receptor,"Geruch ist eine morphologische Eigenschaft, die einem Träger innewohnt, dessen Moleküle von einem Geruchsrezeptor verteilt und wahrgenommen werden",,,,,,
https://w3id.org/pmd/co/PMD_0080058,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080057,odorless,geruchlos,,Odorless denotes an odor quality inhering in a bearer lacking odor,"Geruchlos bezeichnet eine Geruchsqualität, die einem geruchlosen Träger innewohnt",,,,,,
https://w3id.org/pmd/co/PMD_0080059,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080057,odorous,riechend,,Odorous denotes an odor quality inhering in a bearer possessing odor,"Geruchlich bezeichnet eine Geruchsqualität, die einem Geruchsträger innewohnt",,,,,,
https://w3id.org/pmd/co/PMD_0080061,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0040001,radius,Radius,,Radius is a length quality equal to the distance from the center of a circle to any endpoint on the circular boundary,"Radius ist eine Längeneigenschaft, die gleich der Entfernung vom Mittelpunkt eines Kreises zu einem beliebigen Endpunkt auf der Kreisgrenze ist",,,,,,
https://w3id.org/pmd/co/PMD_0080065,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0040001,wavelength,Wellenlänge,,"Wavelength is the distance between successive peaks or troughs of a wave, equal to wave speed divided by frequency","Wellenlänge ist die Entfernung zwischen aufeinanderfolgenden Gipfeln oder Tälern einer Welle, gleich der Wellenbewegungsgeschwindigkeit geteilt durch die Frequenz",,,,,,
https://w3id.org/pmd/co/PMD_0080066,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0040001,height,Höhe,,"Height is a 1-D extent quality describing the vertical dimension of an object or space, measured from the base to the top","Die Höhe ist eine eindimensionale Ausdehnungsqualität, die die vertikale Abmessung eines Objekts oder Raums beschreibt, gemessen von der Basis bis zur Spitze",,,,,,
https://w3id.org/pmd/co/PMD_0080067,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0040001,perimeter,Umfang,,"Perimeter measures a 1-D extent inhering in a two-dimensional bearer, representing the distance around it","Der Umfang misst eine eindimensionale Ausdehnung, die einem zweidimensionalen Träger innewohnt und die Entfernung um ihn herum darstellt",,,,,,
https://w3id.org/pmd/co/PMD_0080068,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080067,circumference,Kreisumfang,,Circumference characterizes a 1-D extent equal to the length of the closed curve of a circle,"Der Umfang charakterisiert eine eindimensionale Ausdehnung, die der Länge der geschlossenen Kurve eines Kreises entspricht",,,,,,
https://w3id.org/pmd/co/PMD_0080069,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000145,physical relational quality,physisch relative Qualität,,Physical relational quality pertains to properties or characteristics of an entity dependent on its relation to other entities,"Die physische Beziehungsqualität bezieht sich auf Eigenschaften oder Merkmale einer Entität, die von ihrer Beziehung zu anderen Entitäten abhängig sind",,,,,,
https://w3id.org/pmd/co/PMD_0080070,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000008,physical rate quality,physische Geschwindigkeitsqualität,,"Physical rate quality denotes the quotient of two physical quantities in different units, representing one quantity's rate of change in relation to another","Die physikalische Geschwindigkeitsqualität bezeichnet den Quotienten zweier physikalischer Größen in unterschiedlichen Einheiten, der die Änderungsrate einer Größe im Verhältnis zu einer anderen darstellt",,,,,,
https://w3id.org/pmd/co/PMD_0080071,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,emissivity,Emissionsgrad,,Emissivity is a physical rate quality of a material surface that expresses the ratio of thermal radiation emitted by the surface to that emitted by a perfect blackbody at the same temperature,"Emissionsgrad ist eine physikalische Ratenqualität einer Materialoberfläche, die das Verhältnis der von der Oberfläche emittierten Wärmestrahlung zu der eines idealen schwarzen Körpers bei gleicher Temperatur ausdrückt",,,,,,
https://w3id.org/pmd/co/PMD_0080072,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,relative isotopic mass,relative Isotopenmasse,,Relative isotopic mass refers to the mass of a single isotope compared to 1/12 of the mass of a carbon-12 atom,Relative Isotopenmasse bezieht sich auf die Masse eines einzelnen Isotops im Vergleich zu 1/12 der Masse eines Kohlenstoff-12-Atoms,,,,,,
https://w3id.org/pmd/co/PMD_0080073,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,luminous efficacy,Lichtausbeute,,"Luminous efficacy measures how well a light source produces visible light, calculated as luminous flux divided by power, expressed in lumens per watt","Die Lichtausbeute misst, wie gut eine Lichtquelle sichtbares Licht erzeugt, berechnet als Lichtstrom geteilt durch Leistung, ausgedrückt in Lumen pro Watt",,,,,,
https://w3id.org/pmd/co/PMD_0080074,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,optical absorptance,optische Absorption,,"Optical absorptance defines the ratio of absorbed radiant power to incident radiant power, indicating a medium's absorption capability",Die optische Absorption definiert das Verhältnis der absorbierten Strahlungsleistung zur einfallenden Strahlungsleistung und gibt Aufschluss über die Absorptionsfähigkeit eines Mediums,,,,,,
https://w3id.org/pmd/co/PMD_0080075,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,optical transmittance,optische Transmittance,,"Optical transmittance is defined by the ratio of transmitted radiant power to incident radiant power, assessing transmission efficiency",Die optische Durchlässigkeit wird durch das Verhältnis der übertragenen Strahlungsleistung zur einfallenden Strahlungsleistung definiert und dient der Beurteilung der Übertragungseffizienz,,,,,,
https://w3id.org/pmd/co/PMD_0080076,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020269,mass diffusivity,Massendiffusivität,,"Mass diffusivity is a physical rate quality of a material that quantifies the rate at which a diffusing substance moves through it per unit concentration gradient, as described by Fick's first law","Massendiffusivität ist eine physikalische Ratenqualität eines Materials, die die Geschwindigkeit beschreibt, mit der eine diffundierende Substanz pro Konzentrationsgradienten durch das Material transportiert wird, gemäß dem ersten Fickschen Gesetz",,,,,,
https://w3id.org/pmd/co/PMD_0080077,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,optical reflectance,optische Reflexion,,"Optical reflectance is defined by the ratio of reflected radiant power to incident radiant power, assessing reflective capacity",Der optische Reflexionsgrad wird durch das Verhältnis der reflektierten Strahlungsleistung zur einfallenden Strahlungsleistung definiert und bewertet die Reflexionsfähigkeit,,,,,,
